time,hr_burner_combustion
6090,3249324.037299
6090.5,3249354.14196
6091,3249384.249963
6091.5,3249414.361309
6092,3249444.475995
6092.5,3249474.59402
6093,3249504.715382
6093.5,3249534.84008
6094,3249564.968112
6094.5,3249595.099478
6095,3249625.234174
6095.5,3249655.372201
6096,3249685.513557
6096.5,3249715.65824
6097,3249745.806248
6097.5,3249775.957581
6098,3249806.112236
6098.5,3249836.270213
6099,3249866.431509
6099.5,3249896.596125
6100,3249926.764057
6100.5,3249956.935305
6101,3249987.109867
6101.5,3250017.287742
6102,3250047.468928
6102.5,3250077.653425
6103,3250107.84123
6103.5,3250138.032342
6104,3250168.22676
6104.5,3250198.424482
6105,3250228.625508
6105.5,3250258.829835
6106,3250289.037462
6106.5,3250319.248388
6107,3250349.462612
6107.5,3250379.680132
6108,3250409.900947
6108.5,3250440.125055
6109,3250470.352455
6109.5,3250500.583146
6110,3250530.817127
6110.5,3250561.054395
6111,3250591.29495
6111.5,3250621.53879
6112,3250651.785914
6112.5,3250682.036321
6113,3250712.290009
6113.5,3250742.546978
6114,3250772.807225
6114.5,3250803.070749
6115,3250833.337549
6115.5,3250863.607624
6116,3250893.880972
6116.5,3250924.157593
6117,3250954.437484
6117.5,3250984.720644
6118,3251015.007073
6118.5,3251045.296769
6119,3251075.58973
6119.5,3251105.885956
6120,3251136.185444
6120.5,3251166.488195
6121,3251196.794205
6121.5,3251227.103475
6122,3251257.416003
6122.5,3251287.731788
6123,3251318.050827
6123.5,3251348.373121
6124,3251378.698668
6124.5,3251409.027466
6125,3251439.359515
6125.5,3251469.694812
6126,3251500.033358
6126.5,3251530.37515
6127,3251560.720187
6127.5,3251591.068468
6128,3251621.419992
6128.5,3251651.774758
6129,3251682.132764
6129.5,3251712.494009
6130,3251742.858492
6130.5,3251773.226212
6131,3251803.597167
6131.5,3251833.971356
6132,3251864.348779
6132.5,3251894.729433
6133,3251925.113318
6133.5,3251955.500432
6134,3251985.890774
6134.5,3252016.284343
6135,3252046.681138
6135.5,3252077.081157
6136,3252107.4844
6136.5,3252137.890865
6137,3252168.300551
6137.5,3252198.713457
6138,3252229.129581
6138.5,3252259.548923
6139,3252289.971481
6139.5,3252320.397254
6140,3252350.82624
6140.5,3252381.25844
6141,3252411.693851
6141.5,3252442.132472
6142,3252472.574303
6142.5,3252503.019342
6143,3252533.467587
6143.5,3252563.919038
6144,3252594.373694
6144.5,3252624.831553
6145,3252655.292614
6145.5,3252685.756877
6146,3252716.224339
6146.5,3252746.695
6147,3252777.168859
6147.5,3252807.645914
6148,3252838.126165
6148.5,3252868.60961
6149,3252899.096248
6149.5,3252929.586078
6150,3252960.079098
6150.5,3252990.575309
6151,3253021.074708
6151.5,3253051.577294
6152,3253082.083067
6152.5,3253112.592025
6153,3253143.104167
6153.5,3253173.619493
6154,3253204.138
6154.5,3253234.659687
6155,3253265.184555
6155.5,3253295.712601
6156,3253326.243824
6156.5,3253356.778224
6157,3253387.315799
6157.5,3253417.856548
6158,3253448.40047
6158.5,3253478.947565
6159,3253509.49783
6159.5,3253540.051265
6160,3253570.607868
6160.5,3253601.167639
6161,3253631.730577
6161.5,3253662.29668
6162,3253692.865947
6162.5,3253723.438378
6163,3253754.013971
6163.5,3253784.592725
6164,3253815.174639
6164.5,3253845.759712
6165,3253876.347943
6165.5,3253906.939331
6166,3253937.533874
6166.5,3253968.131573
6167,3253998.732425
6167.5,3254029.336429
6168,3254059.943586
6168.5,3254090.553892
6169,3254121.167348
6169.5,3254151.783953
6170,3254182.403705
6170.5,3254213.026603
6171,3254243.652646
6171.5,3254274.281834
6172,3254304.914165
6172.5,3254335.549638
6173,3254366.188251
6173.5,3254396.830005
6174,3254427.474898
6174.5,3254458.122929
6175,3254488.774097
6175.5,3254519.428401
6176,3254550.08584
6176.5,3254580.746412
6177,3254611.410118
6177.5,3254642.076955
6178,3254672.746923
6178.5,3254703.420021
6179,3254734.096247
6179.5,3254764.775601
6180,3254795.458082
6180.5,3254826.143689
6181,3254856.83242
6181.5,3254887.524275
6182,3254918.219253
6182.5,3254948.917352
6183,3254979.618572
6183.5,3255010.322911
6184,3255041.03037
6184.5,3255071.740945
6185,3255102.454638
6185.5,3255133.171446
6186,3255163.891369
6186.5,3255194.614405
6187,3255225.340554
6187.5,3255256.069815
6188,3255286.802187
6188.5,3255317.537668
6189,3255348.276258
6189.5,3255379.017955
6190,3255409.76276
6190.5,3255440.51067
6191,3255471.261684
6191.5,3255502.015803
6192,3255532.773024
6192.5,3255563.533348
6193,3255594.296772
6193.5,3255625.063296
6194,3255655.832918
6194.5,3255686.605639
6195,3255717.381457
6195.5,3255748.160371
6196,3255778.942379
6196.5,3255809.727482
6197,3255840.515678
6197.5,3255871.306966
6198,3255902.101345
6198.5,3255932.898815
6199,3255963.699374
6199.5,3255994.503021
6200,3256025.309755
6200.5,3256056.119576
6201,3256086.932482
6201.5,3256117.748472
6202,3256148.567546
6202.5,3256179.389703
6203,3256210.214941
6203.5,3256241.04326
6204,3256271.874659
6204.5,3256302.709137
6205,3256333.546692
6205.5,3256364.387324
6206,3256395.231032
6206.5,3256426.077816
6207,3256456.927673
6207.5,3256487.780603
6208,3256518.636606
6208.5,3256549.49568
6209,3256580.357824
6209.5,3256611.223038
6210,3256642.09132
6210.5,3256672.962669
6211,3256703.837086
6211.5,3256734.714567
6212,3256765.595114
6212.5,3256796.478725
6213,3256827.365398
6213.5,3256858.255133
6214,3256889.14793
6214.5,3256920.043787
6215,3256950.942702
6215.5,3256981.844676
6216,3257012.749708
6216.5,3257043.657796
6217,3257074.568939
6217.5,3257105.483138
6218,3257136.40039
6218.5,3257167.320694
6219,3257198.244051
6219.5,3257229.170458
6220,3257260.099916
6220.5,3257291.032423
6221,3257321.967978
6221.5,3257352.906581
6222,3257383.84823
6222.5,3257414.792924
6223,3257445.740663
6223.5,3257476.691446
6224,3257507.645272
6224.5,3257538.60214
6225,3257569.562049
6225.5,3257600.524998
6226,3257631.490986
6226.5,3257662.460013
6227,3257693.432077
6227.5,3257724.407177
6228,3257755.385314
6228.5,3257786.366485
6229,3257817.35069
6229.5,3257848.337928
6230,3257879.328198
6230.5,3257910.3215
6231,3257941.317832
6231.5,3257972.317193
6232,3258003.319583
6232.5,3258034.325001
6233,3258065.333445
6233.5,3258096.344916
6234,3258127.359411
6234.5,3258158.376931
6235,3258189.397474
6235.5,3258220.421039
6236,3258251.447626
6236.5,3258282.477234
6237,3258313.509861
6237.5,3258344.545508
6238,3258375.584172
6238.5,3258406.625854
6239,3258437.670552
6239.5,3258468.718265
6240,3258499.768994
6240.5,3258530.822735
6241,3258561.87949
6241.5,3258592.939256
6242,3258624.002034
6242.5,3258655.067822
6243,3258686.13662
6243.5,3258717.208425
6244,3258748.283239
6244.5,3258779.361059
6245,3258810.441886
6245.5,3258841.525717
6246,3258872.612553
6246.5,3258903.702392
6247,3258934.795233
6247.5,3258965.891076
6248,3258996.98992
6248.5,3259028.091764
6249,3259059.196607
6249.5,3259090.304449
6250,3259121.415287
6250.5,3259152.529122
6251,3259183.645953
6251.5,3259214.765779
6252,3259245.888599
6252.5,3259277.014412
6253,3259308.143217
6253.5,3259339.275013
6254,3259370.409801
6254.5,3259401.547578
6255,3259432.688344
6255.5,3259463.832098
6256,3259494.978839
6256.5,3259526.128566
6257,3259557.28128
6257.5,3259588.436978
6258,3259619.595659
6258.5,3259650.757324
6259,3259681.921971
6259.5,3259713.0896
6260,3259744.260208
6260.5,3259775.433797
6261,3259806.610365
6261.5,3259837.78991
6262,3259868.972433
6262.5,3259900.157932
6263,3259931.346406
6263.5,3259962.537856
6264,3259993.732279
6264.5,3260024.929675
6265,3260056.130043
6265.5,3260087.333383
6266,3260118.539694
6266.5,3260149.748974
6267,3260180.961223
6267.5,3260212.17644
6268,3260243.394624
6268.5,3260274.615775
6269,3260305.839891
6269.5,3260337.066972
6270,3260368.297017
6270.5,3260399.530026
6271,3260430.765996
6271.5,3260462.004928
6272,3260493.246821
6272.5,3260524.491674
6273,3260555.739486
6273.5,3260586.990256
6274,3260618.243983
6274.5,3260649.500667
6275,3260680.760307
6275.5,3260712.022901
6276,3260743.28845
6276.5,3260774.556953
6277,3260805.828407
6277.5,3260837.102814
6278,3260868.380171
6278.5,3260899.660479
6279,3260930.943736
6279.5,3260962.229941
6280,3260993.519094
6280.5,3261024.811194
6281,3261056.10624
6281.5,3261087.404231
6282,3261118.705167
6282.5,3261150.009046
6283,3261181.315868
6283.5,3261212.625632
6284,3261243.938338
6284.5,3261275.253984
6285,3261306.572569
6285.5,3261337.894093
6286,3261369.218556
6286.5,3261400.545955
6287,3261431.876291
6287.5,3261463.209563
6288,3261494.545769
6288.5,3261525.88491
6289,3261557.226984
6289.5,3261588.57199
6290,3261619.919928
6290.5,3261651.270796
6291,3261682.624595
6291.5,3261713.981323
6292,3261745.340979
6292.5,3261776.703563
6293,3261808.069074
6293.5,3261839.437511
6294,3261870.808874
6294.5,3261902.183161
6295,3261933.560371
6295.5,3261964.940505
6296,3261996.32356
6296.5,3262027.709537
6297,3262059.098435
6297.5,3262090.490252
6298,3262121.884988
6298.5,3262153.282643
6299,3262184.683215
6299.5,3262216.086703
6300,3262247.493108
6300.5,3262278.902427
6301,3262310.314661
6301.5,3262341.729808
6302,3262373.147868
6302.5,3262404.56884
6303,3262435.992722
6303.5,3262467.419516
6304,3262498.849219
6304.5,3262530.28183
6305,3262561.71735
6305.5,3262593.155777
6306,3262624.59711
6306.5,3262656.041349
6307,3262687.488493
6307.5,3262718.938541
6308,3262750.391493
6308.5,3262781.847347
6309,3262813.306102
6309.5,3262844.767759
6310,3262876.232316
6310.5,3262907.699773
6311,3262939.170128
6311.5,3262970.643381
6312,3263002.119531
6312.5,3263033.598578
6313,3263065.08052
6313.5,3263096.565357
6314,3263128.053089
6314.5,3263159.543713
6315,3263191.03723
6315.5,3263222.533639
6316,3263254.032939
6316.5,3263285.535128
6317,3263317.040208
6317.5,3263348.548176
6318,3263380.059032
6318.5,3263411.572775
6319,3263443.089405
6319.5,3263474.60892
6320,3263506.13132
6320.5,3263537.656604
6321,3263569.184771
6321.5,3263600.715821
6322,3263632.249753
6322.5,3263663.786565
6323,3263695.326258
6323.5,3263726.868831
6324,3263758.414282
6324.5,3263789.962611
6325,3263821.513818
6325.5,3263853.067901
6326,3263884.624859
6326.5,3263916.184693
6327,3263947.747401
6327.5,3263979.312982
6328,3264010.881436
6328.5,3264042.452761
6329,3264074.026958
6329.5,3264105.604025
6330,3264137.183962
6330.5,3264168.766768
6331,3264200.352442
6331.5,3264231.940983
6332,3264263.532391
6332.5,3264295.126665
6333,3264326.723803
6333.5,3264358.323806
6334,3264389.926673
6334.5,3264421.532403
6335,3264453.140994
6335.5,3264484.752447
6336,3264516.366761
6336.5,3264547.983934
6337,3264579.603967
6337.5,3264611.226858
6338,3264642.852606
6338.5,3264674.481211
6339,3264706.112672
6339.5,3264737.746989
6340,3264769.38416
6340.5,3264801.024185
6341,3264832.667063
6341.5,3264864.312794
6342,3264895.961376
6342.5,3264927.612809
6343,3264959.267092
6343.5,3264990.924224
6344,3265022.584205
6344.5,3265054.247034
6345,3265085.91271
6345.5,3265117.581232
6346,3265149.2526
6346.5,3265180.926813
6347,3265212.603869
6347.5,3265244.28377
6348,3265275.966513
6348.5,3265307.652098
6349,3265339.340524
6349.5,3265371.03179
6350,3265402.725896
6350.5,3265434.422841
6351,3265466.122625
6351.5,3265497.825245
6352,3265529.530703
6352.5,3265561.238996
6353,3265592.950125
6353.5,3265624.664088
6354,3265656.380885
6354.5,3265688.100515
6355,3265719.822978
6355.5,3265751.548272
6356,3265783.276396
6356.5,3265815.007351
6357,3265846.741135
6357.5,3265878.477748
6358,3265910.217188
6358.5,3265941.959456
6359,3265973.70455
6359.5,3266005.45247
6360,3266037.203215
6360.5,3266068.956784
6361,3266100.713176
6361.5,3266132.472391
6362,3266164.234428
6362.5,3266195.999287
6363,3266227.766966
6363.5,3266259.537464
6364,3266291.310782
6364.5,3266323.086918
6365,3266354.865872
6365.5,3266386.647642
6366,3266418.432229
6366.5,3266450.219631
6367,3266482.009848
6367.5,3266513.802879
6368,3266545.598723
6368.5,3266577.397379
6369,3266609.198848
6369.5,3266641.003127
6370,3266672.810217
6370.5,3266704.620116
6371,3266736.432824
6371.5,3266768.24834
6372,3266800.066664
6372.5,3266831.887794
6373,3266863.71173
6373.5,3266895.538472
6374,3266927.368018
6374.5,3266959.200367
6375,3266991.03552
6375.5,3267022.873475
6376,3267054.714232
6376.5,3267086.557789
6377,3267118.404147
6377.5,3267150.253304
6378,3267182.10526
6378.5,3267213.960014
6379,3267245.817565
6379.5,3267277.677913
6380,3267309.541056
6380.5,3267341.406995
6381,3267373.275728
6381.5,3267405.147254
6382,3267437.021574
6382.5,3267468.898686
6383,3267500.778589
6383.5,3267532.661283
6384,3267564.546767
6384.5,3267596.43504
6385,3267628.326102
6385.5,3267660.219952
6386,3267692.116589
6386.5,3267724.016012
6387,3267755.918222
6387.5,3267787.823216
6388,3267819.730994
6388.5,3267851.641556
6389,3267883.554901
6389.5,3267915.471028
6390,3267947.389937
6390.5,3267979.311626
6391,3268011.236096
6391.5,3268043.163344
6392,3268075.093371
6392.5,3268107.026176
6393,3268138.961758
6393.5,3268170.900117
6394,3268202.841251
6394.5,3268234.785161
6395,3268266.731844
6395.5,3268298.681301
6396,3268330.633531
6396.5,3268362.588533
6397,3268394.546307
6397.5,3268426.506851
6398,3268458.470166
6398.5,3268490.436249
6399,3268522.405101
6399.5,3268554.376721
6400,3268586.351109
6400.5,3268618.328262
6401,3268650.308182
6401.5,3268682.290866
6402,3268714.276315
6402.5,3268746.264527
6403,3268778.255502
6403.5,3268810.24924
6404,3268842.245739
6404.5,3268874.244998
6405,3268906.247018
6405.5,3268938.251797
6406,3268970.259335
6406.5,3269002.269631
6407,3269034.282683
6407.5,3269066.298493
6408,3269098.317058
6408.5,3269130.338378
6409,3269162.362453
6409.5,3269194.389282
6410,3269226.418863
6410.5,3269258.451197
6411,3269290.486282
6411.5,3269322.524118
6412,3269354.564705
6412.5,3269386.60804
6413,3269418.654125
6413.5,3269450.702957
6414,3269482.754537
6414.5,3269514.808864
6415,3269546.865936
6415.5,3269578.925754
6416,3269610.988316
6416.5,3269643.053622
6417,3269675.121672
6417.5,3269707.192463
6418,3269739.265997
6418.5,3269771.342271
6419,3269803.421286
6419.5,3269835.50304
6420,3269867.587533
6420.5,3269899.674765
6421,3269931.764734
6421.5,3269963.857439
6422,3269995.952881
6422.5,3270028.051058
6423,3270060.15197
6423.5,3270092.255616
6424,3270124.361996
6424.5,3270156.471107
6425,3270188.582951
6425.5,3270220.697526
6426,3270252.814832
6426.5,3270284.934867
6427,3270317.057631
6427.5,3270349.183124
6428,3270381.311344
6428.5,3270413.442292
6429,3270445.575966
6429.5,3270477.712365
6430,3270509.85149
6430.5,3270541.993338
6431,3270574.13791
6431.5,3270606.285205
6432,3270638.435222
6432.5,3270670.587961
6433,3270702.74342
6433.5,3270734.901599
6434,3270767.062498
6434.5,3270799.226115
6435,3270831.39245
6435.5,3270863.561503
6436,3270895.733272
6436.5,3270927.907757
6437,3270960.084957
6437.5,3270992.264872
6438,3271024.4475
6438.5,3271056.632842
6439,3271088.820895
6439.5,3271121.011661
6440,3271153.205138
6440.5,3271185.401325
6441,3271217.600221
6441.5,3271249.801827
6442,3271282.00614
6442.5,3271314.213162
6443,3271346.42289
6443.5,3271378.635324
6444,3271410.850464
6444.5,3271443.068309
6445,3271475.288857
6445.5,3271507.512109
6446,3271539.738064
6446.5,3271571.966721
6447,3271604.198079
6447.5,3271636.432138
6448,3271668.668897
6448.5,3271700.908354
6449,3271733.150511
6449.5,3271765.395365
6450,3271797.642917
6450.5,3271829.893165
6451,3271862.146109
6451.5,3271894.401748
6452,3271926.660081
6452.5,3271958.921109
6453,3271991.184829
6453.5,3272023.451242
6454,3272055.720346
6454.5,3272087.992141
6455,3272120.266627
6455.5,3272152.543802
6456,3272184.823666
6456.5,3272217.106218
6457,3272249.391458
6457.5,3272281.679385
6458,3272313.969998
6458.5,3272346.263297
6459,3272378.55928
6459.5,3272410.857947
6460,3272443.159298
6460.5,3272475.463332
6461,3272507.770047
6461.5,3272540.079444
6462,3272572.391522
6462.5,3272604.70628
6463,3272637.023717
6463.5,3272669.343833
6464,3272701.666626
6464.5,3272733.992097
6465,3272766.320245
6465.5,3272798.651068
6466,3272830.984567
6466.5,3272863.32074
6467,3272895.659587
6467.5,3272928.001107
6468,3272960.3453
6468.5,3272992.692164
6469,3273025.0417
6469.5,3273057.393906
6470,3273089.748782
6470.5,3273122.106327
6471,3273154.46654
6471.5,3273186.829421
6472,3273219.194969
6472.5,3273251.563183
6473,3273283.934063
6473.5,3273316.307608
6474,3273348.683817
6474.5,3273381.06269
6475,3273413.444226
6475.5,3273445.828424
6476,3273478.215284
6476.5,3273510.604804
6477,3273542.996985
6477.5,3273575.391825
6478,3273607.789325
6478.5,3273640.189482
6479,3273672.592297
6479.5,3273704.997769
6480,3273737.405896
6480.5,3273769.81668
6481,3273802.230118
6481.5,3273834.64621
6482,3273867.064956
6482.5,3273899.486354
6483,3273931.910404
6483.5,3273964.337106
6484,3273996.766459
6484.5,3274029.198461
6485,3274061.633113
6485.5,3274094.070414
6486,3274126.510362
6486.5,3274158.952958
6487,3274191.398201
6487.5,3274223.846089
6488,3274256.296623
6488.5,3274288.749802
6489,3274321.205624
6489.5,3274353.66409
6490,3274386.125198
6490.5,3274418.588948
6491,3274451.05534
6491.5,3274483.524372
6492,3274515.996044
6492.5,3274548.470355
6493,3274580.947304
6493.5,3274613.426892
6494,3274645.909116
6494.5,3274678.393978
6495,3274710.881475
6495.5,3274743.371607
6496,3274775.864374
6496.5,3274808.359774
6497,3274840.857808
6497.5,3274873.358474
6498,3274905.861772
6498.5,3274938.367701
6499,3274970.87626
6499.5,3275003.38745
6500,3275035.901268
6500.5,3275068.417715
6501,3275100.936789
6501.5,3275133.458491
6502,3275165.982819
6502.5,3275198.509773
6503,3275231.039352
6503.5,3275263.571555
6504,3275296.106382
6504.5,3275328.643832
6505,3275361.183904
6505.5,3275393.726598
6506,3275426.271914
6506.5,3275458.819849
6507,3275491.370404
6507.5,3275523.923578
6508,3275556.479371
6508.5,3275589.037781
6509,3275621.598809
6509.5,3275654.162452
6510,3275686.728712
6510.5,3275719.297586
6511,3275751.869074
6511.5,3275784.443177
6512,3275817.019892
6512.5,3275849.59922
6513,3275882.181159
6513.5,3275914.765709
6514,3275947.35287
6514.5,3275979.94264
6515,3276012.535019
6515.5,3276045.130007
6516,3276077.727602
6516.5,3276110.327804
6517,3276142.930612
6517.5,3276175.536026
6518,3276208.144045
6518.5,3276240.754669
6519,3276273.367896
6519.5,3276305.983726
6520,3276338.602158
6520.5,3276371.223192
6521,3276403.846827
6521.5,3276436.473062
6522,3276469.101896
6522.5,3276501.73333
6523,3276534.367362
6523.5,3276567.003992
6524,3276599.643218
6524.5,3276632.285041
6525,3276664.92946
6525.5,3276697.576473
6526,3276730.226081
6526.5,3276762.878282
6527,3276795.533077
6527.5,3276828.190464
6528,3276860.850442
6528.5,3276893.513011
6529,3276926.178171
6529.5,3276958.84592
6530,3276991.516258
6530.5,3277024.189185
6531,3277056.864699
6531.5,3277089.5428
6532,3277122.223488
